data name	program name	data	stdout	stderr	exit code	timeout
set	ruby-safe-load	"a: !!set
  ? 1
  ? 2
"		"/Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/class_loader.rb:99:in `find': Tried to load unspecified class: Psych::Set (Psych::DisallowedClass)
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/class_loader.rb:28:in `load'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/class_loader.rb:40:in `psych_set'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:267:in `visit_Psych_Nodes_Mapping'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:30:in `visit'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:6:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:35:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:347:in `block in revive_hash'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:345:in `each'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:345:in `each_slice'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:345:in `revive_hash'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:169:in `visit_Psych_Nodes_Mapping'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:30:in `visit'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:6:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:35:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:320:in `visit_Psych_Nodes_Document'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:30:in `visit'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:6:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:35:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych.rb:334:in `safe_load'
	from main.rb:5:in `<main>'
"	1	false
set	ruby-safe-load-alias	"a: !!set
  ? 1
  ? 2
"		"/Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/class_loader.rb:99:in `find': Tried to load unspecified class: Psych::Set (Psych::DisallowedClass)
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/class_loader.rb:28:in `load'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/class_loader.rb:40:in `psych_set'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:267:in `visit_Psych_Nodes_Mapping'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:30:in `visit'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:6:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:35:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:347:in `block in revive_hash'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:345:in `each'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:345:in `each_slice'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:345:in `revive_hash'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:169:in `visit_Psych_Nodes_Mapping'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:30:in `visit'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:6:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:35:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:320:in `visit_Psych_Nodes_Document'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:30:in `visit'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:6:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:35:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych.rb:334:in `safe_load'
	from main.rb:5:in `<main>'
"	1	false
set	ruby-safe-load-symbol	"a: !!set
  ? 1
  ? 2
"		"/Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/class_loader.rb:99:in `find': Tried to load unspecified class: Psych::Set (Psych::DisallowedClass)
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/class_loader.rb:28:in `load'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/class_loader.rb:40:in `psych_set'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:267:in `visit_Psych_Nodes_Mapping'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:30:in `visit'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:6:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:35:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:347:in `block in revive_hash'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:345:in `each'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:345:in `each_slice'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:345:in `revive_hash'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:169:in `visit_Psych_Nodes_Mapping'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:30:in `visit'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:6:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:35:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:320:in `visit_Psych_Nodes_Document'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:30:in `visit'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:6:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:35:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych.rb:334:in `safe_load'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych.rb:369:in `load'
	from main.rb:5:in `<main>'
"	1	false
set	rust-serde-yaml	"a: !!set
  ? 1
  ? 2
"	"Mapping(
    Mapping {
        map: {
            String(
                ""a"",
            ): Mapping(
                Mapping {
                    map: {
                        Number(
                            PosInt(
                                1,
                            ),
                        ): Null,
                        Number(
                            PosInt(
                                2,
                            ),
                        ): Null,
                    },"		0	false
set-without-tag	cpp-yamlcpp	"a:
  ? 1
  ? 2
"	"a:
  1: ~
  2: ~
"		0	false
set-without-tag	csharp-yaml-dot-net	"a:
  ? 1
  ? 2
"	"a:
  1: 
  2: 

"		0	false
set-without-tag	go-gopkg.in-yaml.v2	"a:
  ? 1
  ? 2
"	"map[a:map[1:<nil> 2:<nil>]]
"		0	false
set-without-tag	go-gopkg.in-yaml.v3	"a:
  ? 1
  ? 2
"	"map[a:map[1:<nil> 2:<nil>]]
"		0	false
set-without-tag	go-sigs.k8s.io-yaml	"a:
  ? 1
  ? 2
"	"map[a:map[1:<nil> 2:<nil>]]
"		0	false
set-without-tag	java-jackson	"a:
  ? 1
  ? 2
"	"{a={1=null, 2=null}}
"		0	false
set-without-tag	java-snake-yaml	"a:
  ? 1
  ? 2
"	"{a={1=null, 2=null}}
"		0	false
set-without-tag	javascript-js-yaml	"a:
  ? 1
  ? 2
"	"{ a: { '1': null, '2': null } }
"		0	false
set-without-tag	javascript-yaml	"a:
  ? 1
  ? 2
"	"{ a: { '1': null, '2': null } }
"		0	false
set-without-tag	python-load	"a:
  ? 1
  ? 2
"	"{'a': {1: None, 2: None}}
"		0	false
set-without-tag	python-safe-load	"a:
  ? 1
  ? 2
"	"{'a': {1: None, 2: None}}
"		0	false
set-without-tag	ruby-safe-load	"a:
  ? 1
  ? 2
"	"{""a""=>{1=>nil, 2=>nil}}
"		0	false
set-without-tag	ruby-safe-load-alias	"a:
  ? 1
  ? 2
"	"{""a""=>{1=>nil, 2=>nil}}
"		0	false
set-without-tag	ruby-safe-load-symbol	"a:
  ? 1
  ? 2
"	"{""a""=>{1=>nil, 2=>nil}}
"		0	false
set-without-tag	rust-serde-yaml	"a:
  ? 1
  ? 2
"	"Mapping(
    Mapping {
        map: {
            String(
                ""a"",
            ): Mapping(
                Mapping {
                    map: {
                        Number(
                            PosInt(
                                1,
                            ),
                        ): Null,
                        Number(
                            PosInt(
                                2,
                            ),
                        ): Null,
                    },"		0	false
tag-binary-double-quote	cpp-yamlcpp	"a: !!binary Zm9v
"	"a: !<tag:yaml.org,2002:binary> Zm9v
"		0	false
tag-binary-double-quote	csharp-yaml-dot-net	"a: !!binary Zm9v
"		"Unhandled exception. (Line: 1, Col: 4, Idx: 3) - (Line: 1, Col: 17, Idx: 16): Encountered an unresolved tag 'tag:yaml.org,2002:binary'
"	134	false
tag-binary-double-quote	go-gopkg.in-yaml.v2	"a: !!binary Zm9v
"	"map[a:foo]
"		0	false
tag-binary-double-quote	go-gopkg.in-yaml.v3	"a: !!binary Zm9v
"	"map[a:foo]
"		0	false
tag-binary-double-quote	go-sigs.k8s.io-yaml	"a: !!binary Zm9v
"	"map[a:foo]
"		0	false
tag-binary-double-quote	java-jackson	"a: !!binary Zm9v
"	"{a=[B@86be70a}
"		0	false
tag-binary-double-quote	java-snake-yaml	"a: !!binary Zm9v
"	"{a=[B@7c53a9eb}
"		0	false
tag-binary-double-quote	javascript-js-yaml	"a: !!binary Zm9v
"	"{ a: Uint8Array(3) [ 102, 111, 111 ] }
"		0	false
tag-binary-double-quote	javascript-yaml	"a: !!binary Zm9v
"	"{ a: <Buffer 66 6f 6f> }
"		0	false
tag-binary-double-quote	python-load	"a: !!binary Zm9v
"	"{'a': b'foo'}
"		0	false
tag-binary-double-quote	python-safe-load	"a: !!binary Zm9v
"	"{'a': b'foo'}
"		0	false
tag-binary-double-quote	ruby-safe-load	"a: !!binary Zm9v
"	"{""a""=>""foo""}
"		0	false
tag-binary-double-quote	ruby-safe-load-alias	"a: !!binary Zm9v
"	"{""a""=>""foo""}
"		0	false
tag-binary-double-quote	ruby-safe-load-symbol	"a: !!binary Zm9v
"	"{""a""=>""foo""}
"		0	false
tag-binary-double-quote	rust-serde-yaml	"a: !!binary Zm9v
"	"Mapping(
    Mapping {
        map: {
            String(
                ""a"",
            ): String(
                ""Zm9v"",
            ),
        },
    },
)
"		0	false
tag-binary-invalid-base64	cpp-yamlcpp	"a: !!binary abc
"	"a: !<tag:yaml.org,2002:binary> abc
"		0	false
tag-binary-invalid-base64	csharp-yaml-dot-net	"a: !!binary abc
"		"Unhandled exception. (Line: 1, Col: 4, Idx: 3) - (Line: 1, Col: 16, Idx: 15): Encountered an unresolved tag 'tag:yaml.org,2002:binary'
"	134	false
tag-binary-invalid-base64	go-gopkg.in-yaml.v2	"a: !!binary abc
"		"panic: yaml: !!binary value contains invalid base64 data

goroutine 1 [running]:
main.main()
	/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/go-gopkg.in-yaml.v2/main.go:20 +0xe8
exit status 2
"	1	false
tag-binary-invalid-base64	go-gopkg.in-yaml.v3	"a: !!binary abc
"		"panic: yaml: !!binary value contains invalid base64 data

goroutine 1 [running]:
main.main()
	/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/go-gopkg.in-yaml.v3/main.go:20 +0xe8
exit status 2
"	1	false
tag-binary-invalid-base64	go-sigs.k8s.io-yaml	"a: !!binary abc
"		"panic: error converting YAML to JSON: yaml: !!binary value contains invalid base64 data

goroutine 1 [running]:
main.main()
	/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/go-sigs.k8s.io-yaml/main.go:19 +0xfc
exit status 2
"	1	false
tag-binary-invalid-base64	java-jackson	"a: !!binary abc
"		"Exception in thread ""main"" java.lang.RuntimeException: com.fasterxml.jackson.core.JsonParseException: Unexpected end of base64-encoded String: base64 variant 'MIME' expects padding (one or more '=' characters) at the end. This Base64Variant might have been incorrectly configured
 at [Source: (File); line: 1, column: 16]
	at dev.lambdasawa.yamltesting.App.main(App.java:21)
Caused by: com.fasterxml.jackson.core.JsonParseException: Unexpected end of base64-encoded String: base64 variant 'MIME' expects padding (one or more '=' characters) at the end. This Base64Variant might have been incorrectly configured
 at [Source: (File); line: 1, column: 16]
	at com.fasterxml.jackson.core.JsonParser._constructError(JsonParser.java:2391)
	at com.fasterxml.jackson.core.base.ParserMinimalBase._reportError(ParserMinimalBase.java:735)
	at com.fasterxml.jackson.dataformat.yaml.YAMLParser._decodeScalar(YAMLParser.java:588)
	at com.fasterxml.jackson.dataformat.yaml.YAMLParser.nextToken(YAMLParser.java:469)
	at com.fasterxml.jackson.databind.deser.std.MapDeserializer._readAndBindStringKeyMap(MapDeserializer.java:595)
	at com.fasterxml.jackson.databind.deser.std.MapDeserializer.deserialize(MapDeserializer.java:437)
	at com.fasterxml.jackson.databind.deser.std.MapDeserializer.deserialize(MapDeserializer.java:32)
	at com.fasterxml.jackson.databind.deser.DefaultDeserializationContext.readRootValue(DefaultDeserializationContext.java:322)
	at com.fasterxml.jackson.databind.ObjectMapper._readMapAndClose(ObjectMapper.java:4675)
	at com.fasterxml.jackson.databind.ObjectMapper.readValue(ObjectMapper.java:3495)
	at dev.lambdasawa.yamltesting.App.main(App.java:19)
"	1	false
tag-binary-invalid-base64	java-snake-yaml	"a: !!binary abc
"		"Exception in thread ""main"" java.lang.IllegalArgumentException: Length of Base64 encoded input string is not a multiple of 4.
	at org.yaml.snakeyaml.external.biz.base64Coder.Base64Coder.decode(Base64Coder.java:238)
	at org.yaml.snakeyaml.external.biz.base64Coder.Base64Coder.decode(Base64Coder.java:223)
	at org.yaml.snakeyaml.constructor.SafeConstructor$ConstructYamlBinary.construct(SafeConstructor.java:389)
	at org.yaml.snakeyaml.constructor.BaseConstructor.constructObjectNoCheck(BaseConstructor.java:264)
	at org.yaml.snakeyaml.constructor.BaseConstructor.constructObject(BaseConstructor.java:247)
	at org.yaml.snakeyaml.constructor.BaseConstructor.constructMapping2ndStep(BaseConstructor.java:576)
	at org.yaml.snakeyaml.constructor.SafeConstructor.constructMapping2ndStep(SafeConstructor.java:210)
	at org.yaml.snakeyaml.constructor.BaseConstructor.constructMapping(BaseConstructor.java:552)
	at org.yaml.snakeyaml.constructor.SafeConstructor$ConstructYamlMap.construct(SafeConstructor.java:597)
	at org.yaml.snakeyaml.constructor.BaseConstructor.constructObjectNoCheck(BaseConstructor.java:264)
	at org.yaml.snakeyaml.constructor.BaseConstructor.constructObject(BaseConstructor.java:247)
	at org.yaml.snakeyaml.constructor.BaseConstructor.constructDocument(BaseConstructor.java:201)
	at org.yaml.snakeyaml.constructor.BaseConstructor.getSingleData(BaseConstructor.java:185)
	at org.yaml.snakeyaml.Yaml.loadFromReader(Yaml.java:493)
	at org.yaml.snakeyaml.Yaml.load(Yaml.java:434)
	at dev.lambdasawa.yamltesting.App.main(App.java:18)
"	1	false
tag-binary-invalid-base64	javascript-js-yaml	"a: !!binary abc
"		"
/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:187
  throw generateError(state, message);
  ^
YAMLException: cannot resolve a node with !<tag:yaml.org,2002:binary> explicit tag (1:16)

 1 | a: !!binary abc
--------------------^
    at generateError (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:183:10)
    at throwError (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:187:9)
    at composeNode (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:1529:7)
    at readBlockMapping (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:1164:11)
    at composeNode (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:1441:12)
    at readDocument (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:1625:3)
    at loadDocuments (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:1688:5)
    at Object.load (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:1714:19)
    at Object.<anonymous> (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/main.js:7:16)
    at Module._compile (node:internal/modules/cjs/loader:1376:14) {
  reason: 'cannot resolve a node with !<tag:yaml.org,2002:binary> explicit tag',
  mark: {
    name: null,
    buffer: 'a: !!binary abc\n',
    position: 15,
    line: 0,
    column: 15,
    snippet: ' 1 | a: !!binary abc\n--------------------^'
  }
}

Node.js v21.3.0
"	1	false
